Идентификатор События;Тип События;Идентификатор Пользователя;Дата/Время;Источник ;Тип Устройства;Успешный ли звонок;Кол-во Просмотренных Страниц;Сумма заказа
4912eab6-8d0f-48bf-a45a-8f6e8a47ddc5;4;45205f54-c098-48c3-90ed-c2309080344d;2024-03-22 21:50:00;;;;;1724008
a732156d-fd94-48e5-a8f5-9a956c0391b9;1;0b1c44d3-97f4-410e-b16d-bf86e06b08f5;2024-03-22 21:50:00;Гугл;Десктоп;;79;
8e229333-799b-4465-a1a0-cf3bf8850b16;2;0b1c44d3-97f4-410e-b16d-bf86e06b08f5;2024-03-22 21:50:00;Инстаграмм;;True;;
5093beb8-dd78-4032-8a2f-a1b951f50f3f;3;0b1c44d3-97f4-410e-b16d-bf86e06b08f5;2024-03-22 21:50:00;;;;;8023414
647e06ab-98c0-4270-a035-33a2e8b2fb77;1;ec592252-7045-4f34-906d-2a8cda5c0799;2024-03-22 21:50:00;Фейсбук;Телефон;;17;
13a2148b-86c5-4e66-8601-792486df5db2;2;ec592252-7045-4f34-906d-2a8cda5c0799;2024-03-22 21:50:00;Опера;;True;;
375ae0fc-79c7-41fd-83df-051e659912a0;3;ec592252-7045-4f34-906d-2a8cda5c0799;2024-03-22 21:50:00;;;;;5258623
938e05ee-18cd-4e27-bd4a-5b09425be7ec;1;11337c66-a154-423a-83a6-69ffa013f845;2024-03-22 21:50:00;Опера;Десктоп;;37;
0a1b2475-f3d3-4fa4-993b-0a2ef6aaadd2;2;11337c66-a154-423a-83a6-69ffa013f845;2024-03-22 21:50:00;Опера;;True;;
bb96493b-7740-4ed9-9701-2d0b5d297576;3;11337c66-a154-423a-83a6-69ffa013f845;2024-03-22 21:50:00;;;;;3346902
3f40a60c-770c-4bd1-b723-8e19b2f73747;1;b7d0b096-6959-483a-9c17-c71fa2918a10;2024-03-22 21:50:00;Яндекс;Планшет;;38;
8facd3a3-4127-4334-b9c5-ac6d4c05d621;2;b7d0b096-6959-483a-9c17-c71fa2918a10;2024-03-22 21:50:00;Опера;;True;;
1c687faf-1e2f-4437-8381-6252caa570c4;3;b7d0b096-6959-483a-9c17-c71fa2918a10;2024-03-22 21:50:00;;;;;9198723
88a03dbc-0651-4483-8dec-71fcffa939c2;4;b7d0b096-6959-483a-9c17-c71fa2918a10;2024-03-22 21:50:00;;;;;8898639
e63b9630-9b2f-452a-9a0a-da6adbf846b4;1;38f268f8-9054-486e-b932-db3cdd615c71;2024-03-22 21:50:00;Опера;Десктоп;;67;
7acecb3d-42b2-49b5-95c6-e4627dcd5631;1;97b7599e-b762-47f6-8d53-578ae3601a7a;2024-03-22 21:50:00;Фейсбук;Телефон;;48;
c447400b-f3a2-41ed-80f5-81191582ee0b;2;97b7599e-b762-47f6-8d53-578ae3601a7a;2024-03-22 21:50:00;Фейсбук;;True;;
86ea34d4-b7b1-4121-a9e1-6626c00ab2a0;3;97b7599e-b762-47f6-8d53-578ae3601a7a;2024-03-22 21:50:00;;;;;5111177
0a35dcaf-0bd4-4af0-bb20-9edd38419ce2;1;ffd28776-5287-4317-b819-6b3dca490193;2024-03-22 21:50:00;Фейсбук;Десктоп;;62;
7987fdbb-442d-44d0-b52a-0c3ee413163d;1;15ef4d17-c8ed-4835-bb5e-af272c76c6f0;2024-03-22 21:50:00;Яндекс;Планшет;;33;
20046cf1-3139-4a4d-81e7-1910f025a656;2;15ef4d17-c8ed-4835-bb5e-af272c76c6f0;2024-03-22 21:50:00;Гугл;;True;;
1a064a37-a8eb-4604-a2a2-b4f1c789867c;3;15ef4d17-c8ed-4835-bb5e-af272c76c6f0;2024-03-22 21:50:00;;;;;6406391
cea21f78-9a78-4c58-9d23-0772e6824c44;1;f708f7d6-2a0f-4417-941f-4d6c47b1a890;2024-03-22 21:50:00;Гугл;Телефон;;73;
ff5f3562-7bc0-4aa2-83ae-91012108d96c;2;f708f7d6-2a0f-4417-941f-4d6c47b1a890;2024-03-22 21:50:00;Опера;;False;;
8d55db2f-5185-446b-93f5-6c891382e2b1;1;be56da11-9b83-4526-9d96-d8a0a458a91b;2024-03-22 21:50:00;Опера;Десктоп;;98;
0a4cfbd2-63b6-46e7-9fd8-915e8d436c96;2;be56da11-9b83-4526-9d96-d8a0a458a91b;2024-03-22 21:50:00;Инстаграмм;;True;;
ab7ad2f4-4a7c-431a-926e-99fcd0b9f605;3;be56da11-9b83-4526-9d96-d8a0a458a91b;2024-03-22 21:50:00;;;;;8232480
0f63e1de-1a07-472e-a1ec-a4876f411397;4;be56da11-9b83-4526-9d96-d8a0a458a91b;2024-03-22 21:50:00;;;;;4177557
30a8fcc7-5d5e-45e9-9274-baa444cfa06b;1;d08c9524-31cd-4f0d-956c-e8072e145a63;2024-03-22 21:50:00;Опера;Планшет;;74;
a234a239-8d08-47d3-a5e0-956ff79858ce;2;d08c9524-31cd-4f0d-956c-e8072e145a63;2024-03-22 21:50:00;Инстаграмм;;False;;
6e6c11ef-a0cc-439e-877b-f303cb1d1d30;1;cc6e1904-0d9c-45e8-8614-1be25d68ba7f;2024-03-22 21:50:00;Яндекс;Телефон;;42;
dc30f13d-b62d-4839-9986-4aeac135dc47;2;cc6e1904-0d9c-45e8-8614-1be25d68ba7f;2024-03-22 21:50:00;Опера;;False;;
fd1424e6-1d35-4941-b848-456599b2f60e;1;b7799ded-531d-4a9e-b85e-e48a57ebd3bc;2024-03-22 21:50:00;Фейсбук;Десктоп;;90;
7ccae75a-4f2d-4f94-96bf-c0cfcd7a5387;2;b7799ded-531d-4a9e-b85e-e48a57ebd3bc;2024-03-22 21:50:00;Опера;;False;;
b3d0fdd9-35fa-40bd-80e3-957e77571c2f;1;e6ec5fb9-1693-4038-85ba-0f8804edeba6;2024-03-22 21:50:00;Инстаграмм;Телефон;;82;
26eca647-27f9-496c-a534-fb1ce8bf425e;2;e6ec5fb9-1693-4038-85ba-0f8804edeba6;2024-03-22 21:50:00;Опера;;True;;
c10ebcb3-f99f-4e10-b74c-9cd0c65fe092;3;e6ec5fb9-1693-4038-85ba-0f8804edeba6;2024-03-22 21:50:00;;;;;5319996
783987dd-3c9c-4292-b65b-6c98452fbf7e;4;e6ec5fb9-1693-4038-85ba-0f8804edeba6;2024-03-22 21:50:00;;;;;8572440
2add6131-deca-4f89-9e0c-fbaa5fdeecd9;1;a935725b-727f-43cc-b316-b95589e3e863;2024-03-22 21:50:00;Фейсбук;Планшет;;38;
4a7ce7ff-e350-4088-aff5-9f32e320c608;2;a935725b-727f-43cc-b316-b95589e3e863;2024-03-22 21:50:00;Яндекс;;True;;
da4f9213-fa40-4edc-831a-266de0b81094;3;a935725b-727f-43cc-b316-b95589e3e863;2024-03-22 21:50:00;;;;;6770359
1aea2200-af48-45ce-a518-978e28484aeb;1;5447202a-d7a5-4c8d-83dd-baae1a70fc50;2024-03-22 21:50:00;Опера;Планшет;;60;
b6290b1b-f6fb-4b1e-bc7b-15af38a2d297;2;5447202a-d7a5-4c8d-83dd-baae1a70fc50;2024-03-22 21:50:00;Яндекс;;True;;
940dd5dc-6da5-4eab-9982-f25241e3f127;3;5447202a-d7a5-4c8d-83dd-baae1a70fc50;2024-03-22 21:50:00;;;;;4821850
29d2b7be-1a86-44c4-a45e-5059bf3789b8;1;3cb129db-6b7b-417e-8a5b-a7e8844c3747;2024-03-22 21:50:00;Инстаграмм;Телефон;;56;
8eb8ac76-7055-4c55-af2d-f1f029ae1886;2;3cb129db-6b7b-417e-8a5b-a7e8844c3747;2024-03-22 21:50:00;Опера;;True;;
94d3a4eb-4287-484f-a129-14179230bf02;3;3cb129db-6b7b-417e-8a5b-a7e8844c3747;2024-03-22 21:50:00;;;;;4639777
0858d62e-9fa5-49f2-acfa-780443533ab8;1;801d6065-1f61-45ad-a75e-6a6d892ee059;2024-03-22 21:50:00;Инстаграмм;Десктоп;;9;
89d32a86-262f-4d92-983b-26aef77a3c29;2;801d6065-1f61-45ad-a75e-6a6d892ee059;2024-03-22 21:50:00;Опера;;True;;
667a7126-65c0-4134-a8d5-a9e5ded77849;3;801d6065-1f61-45ad-a75e-6a6d892ee059;2024-03-22 21:50:00;;;;;1187612
74b7c4b5-100c-4b18-88af-fab509c9cab7;1;1d16e532-ab61-418e-a52a-ba6c05191816;2024-03-22 21:50:00;Инстаграмм;Десктоп;;2;
9167ae47-46f6-4d62-ad0b-ac3ac9c26230;2;1d16e532-ab61-418e-a52a-ba6c05191816;2024-03-22 21:50:00;Яндекс;;True;;
64438546-d7b1-40fe-9ffd-b3b75e538c08;3;1d16e532-ab61-418e-a52a-ba6c05191816;2024-03-22 21:50:00;;;;;8310808
116abde4-e0ba-45f9-89bd-56160e6dc1e0;1;05e2726a-f39e-4238-9cd2-b832fffd99a9;2024-03-22 21:50:00;Инстаграмм;Планшет;;82;
a6cc46b0-6825-40ee-9b93-3be9ee85c0d2;2;05e2726a-f39e-4238-9cd2-b832fffd99a9;2024-03-22 21:50:00;Опера;;True;;
713166e9-467a-4774-854f-7c1d6ddc29a7;3;05e2726a-f39e-4238-9cd2-b832fffd99a9;2024-03-22 21:50:00;;;;;3502823
f68038ea-6bc7-4627-b69f-f46ed25d9d21;1;47ac5420-0fd9-4c3c-8cf7-909d63ee9a86;2024-03-22 21:50:00;Гугл;Планшет;;62;
efb94bf4-3d74-4429-a65a-f825f5119974;2;47ac5420-0fd9-4c3c-8cf7-909d63ee9a86;2024-03-22 21:50:00;Инстаграмм;;True;;
759ccc1c-a601-4da4-9300-373141a2de38;3;47ac5420-0fd9-4c3c-8cf7-909d63ee9a86;2024-03-22 21:50:00;;;;;7559568
2393877b-1aa0-442a-9d55-fdebc52d0531;1;5fda7885-e2f4-4f11-9f0e-15beb2320747;2024-03-22 21:50:00;Опера;Десктоп;;38;
1bfdf5f1-985a-432b-b6ff-bfdb82651d55;2;5fda7885-e2f4-4f11-9f0e-15beb2320747;2024-03-22 21:50:00;Яндекс;;False;;
166c98ca-bc46-4d4e-b43c-101e7ccec57b;1;9d896d0c-da22-442e-a069-eb6be0b6e16b;2024-03-22 21:50:00;Гугл;Телефон;;62;
fe0d62d2-6d36-492a-831e-5f5a22774a7f;2;9d896d0c-da22-442e-a069-eb6be0b6e16b;2024-03-22 21:50:00;Фейсбук;;False;;
8e4dc6c4-9bd8-4736-a54d-d8eb2bac74d6;1;11c3884d-4754-46ac-8c7f-c55fc7374744;2024-03-22 21:50:00;Опера;Планшет;;66;
72f9b66e-d676-49e0-bc10-099ee01416c3;2;11c3884d-4754-46ac-8c7f-c55fc7374744;2024-03-22 21:50:00;Гугл;;True;;
01656f1a-b409-43ee-a989-af7e31251bd8;3;11c3884d-4754-46ac-8c7f-c55fc7374744;2024-03-22 21:50:00;;;;;7368748
ea5fc7e0-cdc1-4298-aca3-5f15e790cccb;4;11c3884d-4754-46ac-8c7f-c55fc7374744;2024-03-22 21:50:00;;;;;6227380
0ad23ab0-8e49-4de9-8950-c7205598e792;1;1db070d0-3016-4bad-9cd9-20cdab628c5c;2024-03-22 21:50:00;Гугл;Телефон;;28;
7ba95ae0-1b7c-47fd-8760-5ef28e4964e9;1;edd4cc2b-c284-4134-b95b-0968ab9cfca7;2024-03-22 21:50:00;Фейсбук;Десктоп;;12;
72ad4f4e-0161-41f9-8f6d-1562449c4b4c;2;edd4cc2b-c284-4134-b95b-0968ab9cfca7;2024-03-22 21:50:00;Гугл;;True;;
e8a272e5-fb6c-464c-aabe-ed5f18c2760f;3;edd4cc2b-c284-4134-b95b-0968ab9cfca7;2024-03-22 21:50:00;;;;;6381403
a460be4a-0d7b-430c-a7ff-ce8d27f49ca4;4;edd4cc2b-c284-4134-b95b-0968ab9cfca7;2024-03-22 21:50:00;;;;;5474542
b96f763c-fbbd-4ad6-a0a3-42a6be238a9f;1;28abc24c-7d16-4769-9c9d-fc49debcc924;2024-03-22 21:50:00;Инстаграмм;Планшет;;51;
1b882047-0588-4dd0-9eff-06dc4d5b70b2;2;28abc24c-7d16-4769-9c9d-fc49debcc924;2024-03-22 21:50:00;Гугл;;True;;
aa203980-c9a6-4c10-b91c-417d1232735a;3;28abc24c-7d16-4769-9c9d-fc49debcc924;2024-03-22 21:50:00;;;;;3132362
8725a1da-a9a5-4a4c-a018-18ee67add498;1;9abf1e23-5cb6-455d-bcc8-55b6dbb9f25e;2024-03-22 21:50:00;Фейсбук;Десктоп;;29;
0003ba53-accd-4f2b-8a33-46285a6178b2;2;9abf1e23-5cb6-455d-bcc8-55b6dbb9f25e;2024-03-22 21:50:00;Гугл;;False;;
7289b345-2b29-405e-892b-0db998476fad;1;3cd0ebc8-c2d9-4a2d-8722-ec43d6bd8761;2024-03-22 21:50:00;Яндекс;Телефон;;77;
cab8eebe-6bf7-4fa1-a5ee-9de85f581fd0;2;3cd0ebc8-c2d9-4a2d-8722-ec43d6bd8761;2024-03-22 21:50:00;Опера;;False;;
468d5a63-354c-4a81-9f77-b995bee02254;1;fcffd1c5-73d0-43a1-902a-cc6481845299;2024-03-22 21:50:00;Фейсбук;Планшет;;24;
03c12c78-7d13-48d2-bec5-899d3ae283a8;2;fcffd1c5-73d0-43a1-902a-cc6481845299;2024-03-22 21:50:00;Опера;;True;;
03dbe6db-cb21-4f41-a0b8-c12ff3870171;3;fcffd1c5-73d0-43a1-902a-cc6481845299;2024-03-22 21:50:00;;;;;1441194
3c17adac-ceb8-45c2-8d73-e838765d44a5;4;fcffd1c5-73d0-43a1-902a-cc6481845299;2024-03-22 21:50:00;;;;;8729003
2276ee1a-e020-4685-ac0f-4b4483db69d6;1;0e51bb1c-6c4d-4b3f-8e26-6565d32aa567;2024-03-22 21:50:00;Инстаграмм;Десктоп;;86;
2ca402c5-b2b4-4e7a-846c-30a863da33b4;2;0e51bb1c-6c4d-4b3f-8e26-6565d32aa567;2024-03-22 21:50:00;Фейсбук;;True;;
20f37f37-606a-47c1-8cb3-5256df234743;3;0e51bb1c-6c4d-4b3f-8e26-6565d32aa567;2024-03-22 21:50:00;;;;;8433497
82d49fa0-f187-42ac-9d85-6aeafb9aafb1;4;0e51bb1c-6c4d-4b3f-8e26-6565d32aa567;2024-03-22 21:50:00;;;;;4224905
9d0f20a3-1ed3-4d77-8f8c-fdad1e5d900f;1;d22d9926-822d-4bd3-933c-e817e0f19c20;2024-03-22 21:50:00;Гугл;Планшет;;31;
cdce5c6e-13d8-4186-b2fc-99fe4e6e0349;1;710fd527-f0b5-494d-810c-d1fbf05df19a;2024-03-22 21:50:00;Фейсбук;Десктоп;;82;
48bdf31d-bd1e-47ca-94b6-4ff8562eb602;2;710fd527-f0b5-494d-810c-d1fbf05df19a;2024-03-22 21:50:00;Опера;;True;;
e5c181b8-b7ef-4432-a592-dfa725b7fff7;3;710fd527-f0b5-494d-810c-d1fbf05df19a;2024-03-22 21:50:00;;;;;3650093
55c9b5a6-a36a-437c-a7d3-6ee9738cd398;1;051b4c47-ed50-4228-b5b6-2302b99625d7;2024-03-22 21:50:00;Гугл;Телефон;;73;
b20e8175-7133-402b-80e6-f368a0e68067;1;a0b4a6ad-3430-4c51-87df-93947a63d5a8;2024-03-22 21:50:00;Инстаграмм;Телефон;;30;
91a17c45-d630-4c10-934e-7f9beff44911;2;a0b4a6ad-3430-4c51-87df-93947a63d5a8;2024-03-22 21:50:00;Яндекс;;True;;
4eb1e6db-a3d8-43bc-b19d-69e49bb87577;3;a0b4a6ad-3430-4c51-87df-93947a63d5a8;2024-03-22 21:50:00;;;;;4510891
e18e3927-ea26-45a8-9907-9644dd10615a;1;8cd88512-8333-42e1-86a9-7d9192227c27;2024-03-22 21:50:00;Фейсбук;Десктоп;;84;
fb2b6a0a-6134-46dd-ae6f-37d5d353f590;2;8cd88512-8333-42e1-86a9-7d9192227c27;2024-03-22 21:50:00;Опера;;True;;
b4013e9b-bb19-4365-90b6-d4b35222ea22;3;8cd88512-8333-42e1-86a9-7d9192227c27;2024-03-22 21:50:00;;;;;5699498
3573d318-6a60-4596-bd76-dd0ded20cd25;1;29258a73-278f-441a-bfb7-5fea5575125e;2024-03-22 21:50:00;Опера;Телефон;;19;
9b9d4d65-2099-4f16-8740-8a38a90f84ae;2;29258a73-278f-441a-bfb7-5fea5575125e;2024-03-22 21:50:00;Опера;;True;;
11f8fafd-17b1-4768-97ca-fe4bfd351a6a;3;29258a73-278f-441a-bfb7-5fea5575125e;2024-03-22 21:50:00;;;;;7128074
44663a16-d637-4780-8ca3-2994a188ba22;4;29258a73-278f-441a-bfb7-5fea5575125e;2024-03-22 21:50:00;;;;;8393246
ff84fc52-1740-42d6-91fd-9bda54747e24;1;a373bc0b-d1e4-4b4d-a4de-6715edad50d4;2024-03-22 21:50:00;Фейсбук;Планшет;;87;
7f106725-cac2-48a4-b209-e5a59a435ea5;2;a373bc0b-d1e4-4b4d-a4de-6715edad50d4;2024-03-22 21:50:00;Фейсбук;;True;;
1130e373-e5d1-45f5-9da8-68649e24dab5;3;a373bc0b-d1e4-4b4d-a4de-6715edad50d4;2024-03-22 21:50:00;;;;;1569681
4aea7149-afca-4e77-8409-597543b3621b;1;ff2b54c0-ebb3-4286-8020-6aeff1acb14b;2024-03-22 21:50:00;Гугл;Планшет;;98;
fd578ddf-e8d3-46d9-85df-aa2d4795a209;2;ff2b54c0-ebb3-4286-8020-6aeff1acb14b;2024-03-22 21:50:00;Опера;;False;;
566d248b-8dec-44c7-858f-ffbec4851912;1;39201dfc-ff49-4bda-aea1-5ffe9971e400;2024-03-22 21:50:00;Гугл;Десктоп;;33;
b67acff7-c59d-4a9a-9a39-00535e4f25d4;2;39201dfc-ff49-4bda-aea1-5ffe9971e400;2024-03-22 21:50:00;Фейсбук;;False;;
8f2f7497-22df-4cce-8483-bc9fae6afa63;1;33906a0a-27c7-4e15-8015-e44fa68f661a;2024-03-22 21:50:00;Опера;Десктоп;;5;
0ebafad9-9500-4d13-817b-5bdad1b7a0d3;2;33906a0a-27c7-4e15-8015-e44fa68f661a;2024-03-22 21:50:00;Инстаграмм;;True;;
6d02ec7a-0298-4ac9-91aa-62dd906a5fcc;3;33906a0a-27c7-4e15-8015-e44fa68f661a;2024-03-22 21:50:00;;;;;2196231
b06100a7-82ba-4fae-b6f0-ea18c9c8b8ec;1;86938e49-c79c-41e6-b134-33681d607ae8;2024-03-22 21:50:00;Фейсбук;Десктоп;;29;
a13929e3-7642-44e5-b465-49a54a96f702;1;6be74360-f6e7-4c04-a717-30e8e6485fb7;2024-03-22 21:50:00;Яндекс;Планшет;;60;
627d68ec-615b-4a61-b394-76a0ff821bfd;2;6be74360-f6e7-4c04-a717-30e8e6485fb7;2024-03-22 21:50:00;Инстаграмм;;True;;
75ef009e-a929-4952-8896-1e68410d5e4e;3;6be74360-f6e7-4c04-a717-30e8e6485fb7;2024-03-22 21:50:00;;;;;7250405
aee99fed-52b6-41bf-a19c-ed4c2f54df61;1;7e08b42f-2535-4887-93c8-d317053de417;2024-03-22 21:50:00;Яндекс;Планшет;;43;
0140b408-f6e8-4099-bff4-d7f8d94a6b2f;2;7e08b42f-2535-4887-93c8-d317053de417;2024-03-22 21:50:00;Яндекс;;True;;
d90259e7-23e7-46ba-b324-6365741d2b38;3;7e08b42f-2535-4887-93c8-d317053de417;2024-03-22 21:50:00;;;;;2985794
52dd607e-c4f8-4746-a022-d3115a2d916d;4;7e08b42f-2535-4887-93c8-d317053de417;2024-03-22 21:50:00;;;;;7820184
bd2af855-53b4-490d-9151-96e899528008;1;35813390-4d60-4cc1-8d59-05f7f4ce6570;2024-03-22 21:50:00;Яндекс;Телефон;;89;
81900068-8638-4deb-842f-e913b43b4018;1;3afeb8f3-b80a-4d0d-8603-22031cae2f16;2024-03-22 21:50:00;Инстаграмм;Телефон;;93;
381cbf86-1074-4cc5-9fe3-f060efd88c4f;2;3afeb8f3-b80a-4d0d-8603-22031cae2f16;2024-03-22 21:50:00;Фейсбук;;True;;
d11a2c98-b2da-44c2-b235-f1478c6cd8a8;3;3afeb8f3-b80a-4d0d-8603-22031cae2f16;2024-03-22 21:50:00;;;;;6424508
84e2805b-bfb9-46c7-8f96-d55c2a5843a2;1;a9964498-fa29-41a6-91c9-54fbbacfb6f7;2024-03-22 21:50:00;Гугл;Телефон;;58;
38d0c4b4-d653-488e-9eb8-daf810877c00;1;5b9408ec-cb88-4aec-92c5-58972b142658;2024-03-22 21:50:00;Инстаграмм;Десктоп;;69;
c74561dc-9f2b-4ebf-a351-e1039ecf3e54;1;25535793-afec-404f-96eb-e5b011d26706;2024-03-22 21:50:00;Гугл;Десктоп;;36;
d177db71-6734-4d33-a31c-cdc95fa2d691;2;25535793-afec-404f-96eb-e5b011d26706;2024-03-22 21:50:00;Инстаграмм;;True;;
a85edc91-8cc3-4644-9262-41b6c0a0459d;3;25535793-afec-404f-96eb-e5b011d26706;2024-03-22 21:50:00;;;;;8116367
a320e87d-72e7-44c0-be38-d44a245e9494;4;25535793-afec-404f-96eb-e5b011d26706;2024-03-22 21:50:00;;;;;9677690
18c10ca9-13d8-4cad-a1e1-45fdfb32d5ff;1;18491179-8abb-4b61-81e3-749b72410023;2024-03-22 21:50:00;Фейсбук;Телефон;;61;
80a6be3f-3a6d-4bab-a869-04d91966bf32;2;18491179-8abb-4b61-81e3-749b72410023;2024-03-22 21:50:00;Опера;;True;;
a4f75c13-b5eb-4f44-bc2e-5e4aa7b58d79;3;18491179-8abb-4b61-81e3-749b72410023;2024-03-22 21:50:00;;;;;6433278
152c40e0-b7be-42f8-8d34-ea5a93cce9b4;4;18491179-8abb-4b61-81e3-749b72410023;2024-03-22 21:50:00;;;;;8585558
472132ae-ffd4-401a-8164-69a23037f441;1;65a08f6b-1fd4-4678-96f3-4750be889e24;2024-03-22 21:50:00;Фейсбук;Планшет;;91;
ad1d7c3d-b624-4df5-a1a8-e07232d4ea52;2;65a08f6b-1fd4-4678-96f3-4750be889e24;2024-03-22 21:50:00;Опера;;True;;
ad4edf36-e554-4d49-a863-2c1b3bbeb8a1;3;65a08f6b-1fd4-4678-96f3-4750be889e24;2024-03-22 21:50:00;;;;;5824214
055f0d53-164b-40fa-8a8c-a1f76e099730;4;65a08f6b-1fd4-4678-96f3-4750be889e24;2024-03-22 21:50:00;;;;;3898665
d1067542-a202-4690-8453-8d388b379223;1;57219ca7-a104-436f-9d10-bece3d993f7a;2024-03-22 21:50:00;Гугл;Телефон;;62;
7275a448-1df7-49df-87de-b830525b9208;2;57219ca7-a104-436f-9d10-bece3d993f7a;2024-03-22 21:50:00;Инстаграмм;;False;;
34a82caf-e800-42db-9a94-c5edb3111557;1;97b214ee-174f-4880-bec4-13236d362794;2024-03-22 21:50:00;Фейсбук;Планшет;;33;
fb6022e7-b2b3-4ede-84c6-65a3acb2e66a;2;97b214ee-174f-4880-bec4-13236d362794;2024-03-22 21:50:00;Гугл;;True;;
032b2854-b52f-42ff-9cee-dc79605eba05;3;97b214ee-174f-4880-bec4-13236d362794;2024-03-22 21:50:00;;;;;2157821
61eb11ff-ec30-472e-a6bf-eb6999168f42;4;97b214ee-174f-4880-bec4-13236d362794;2024-03-22 21:50:00;;;;;7761800
466d2f79-6b4d-4ba0-b9bc-7a9dd2ceb7d7;1;601dae9c-7496-4c90-90ae-449da7fca276;2024-03-22 21:50:00;Яндекс;Телефон;;35;
00282545-891f-41c4-9c3e-5611aad00444;2;601dae9c-7496-4c90-90ae-449da7fca276;2024-03-22 21:50:00;Инстаграмм;;True;;
c77d3d8b-1113-48a3-88e8-8d73ea320de8;3;601dae9c-7496-4c90-90ae-449da7fca276;2024-03-22 21:50:00;;;;;8284419
4e7d69c4-a882-456a-b114-4791d1b51615;4;601dae9c-7496-4c90-90ae-449da7fca276;2024-03-22 21:50:00;;;;;9187897
5bb6f7d3-09c0-40a5-b6be-01bfa625ba04;1;6b9073e5-233d-4252-86e4-6c24f5c8bcba;2024-03-22 21:50:00;Фейсбук;Десктоп;;17;
a2d8b9d6-f3d0-42f0-8bcd-cb53cec2d2ee;1;4f75bd8a-d0f6-4299-8b6e-32d691da37d6;2024-03-22 21:50:00;Фейсбук;Десктоп;;85;
b7811ea3-bef7-4ccf-8925-808e19930f57;2;4f75bd8a-d0f6-4299-8b6e-32d691da37d6;2024-03-22 21:50:00;Гугл;;True;;
1edb194f-e448-4779-9f9a-df6b432e4441;3;4f75bd8a-d0f6-4299-8b6e-32d691da37d6;2024-03-22 21:50:00;;;;;2890315
b16acddd-9627-4015-bc43-97efc4f2b037;1;593b2de7-6423-469c-83c5-e62571f3d2cb;2024-03-22 21:50:00;Фейсбук;Телефон;;52;
3e3b19a8-f31b-46e2-8bde-0cf250dc0b68;2;593b2de7-6423-469c-83c5-e62571f3d2cb;2024-03-22 21:50:00;Яндекс;;True;;
2f2337fd-c416-4f18-90a8-ebdf467700b1;3;593b2de7-6423-469c-83c5-e62571f3d2cb;2024-03-22 21:50:00;;;;;530313
ce7e9502-e877-416a-822a-c2bbbf48a3af;1;d2b6fb8d-426d-4fa4-8541-3ffd6509817d;2024-03-22 21:50:00;Фейсбук;Десктоп;;3;
a8f67da0-9cbf-41ef-8036-2f499bed2fad;2;d2b6fb8d-426d-4fa4-8541-3ffd6509817d;2024-03-22 21:50:00;Яндекс;;False;;
2c6a45ac-2df3-4597-a248-63cb003bb323;1;aa15c53c-ce27-4471-9c09-381971dfd80f;2024-03-22 21:50:00;Яндекс;Десктоп;;85;
2bc1f9e1-ca08-4a03-881c-fa00bf246c2a;1;ce32951b-a8b2-44fc-8e52-3063360b1216;2024-03-22 21:50:00;Опера;Десктоп;;72;
c599b6a6-893d-4a6d-a952-0ab111e4ea66;2;ce32951b-a8b2-44fc-8e52-3063360b1216;2024-03-22 21:50:00;Яндекс;;True;;
f60bbe60-3310-4b9a-8131-f800d1917e00;3;ce32951b-a8b2-44fc-8e52-3063360b1216;2024-03-22 21:50:00;;;;;2638558
3b4bfd19-2195-409b-98f1-0a05c219b631;4;ce32951b-a8b2-44fc-8e52-3063360b1216;2024-03-22 21:50:00;;;;;5746454
d82418ab-b701-48dc-ba81-f1cde42cd65f;1;3059c5d5-2ca8-4721-ab47-e37498351e4d;2024-03-22 21:50:00;Гугл;Телефон;;65;
66ef46d8-dd84-4c23-80ad-1e2891b71669;1;900b5416-074f-4381-824b-d50b656b17d1;2024-03-22 21:50:00;Фейсбук;Телефон;;30;
8b76dd29-cecc-462b-a514-a38eaf721676;1;096ad9fd-5774-426b-a9c8-855e7dff8b5f;2024-03-22 21:50:00;Яндекс;Десктоп;;21;
54d9155f-b36e-432e-b238-da29eed297bb;2;096ad9fd-5774-426b-a9c8-855e7dff8b5f;2024-03-22 21:50:00;Опера;;True;;
401fbdef-dcaa-42bc-85fd-46146e22e6da;3;096ad9fd-5774-426b-a9c8-855e7dff8b5f;2024-03-22 21:50:00;;;;;2567825
e5c7a25f-8138-4ccc-9ead-0d9e609c83f9;1;24fcc25e-1351-44b7-9caf-60aa18fc6035;2024-03-22 21:50:00;Инстаграмм;Телефон;;83;
39dad55c-ea42-467b-87c5-779ac6218c7f;1;97086e45-e46e-40f5-86ce-cfe225aaaf58;2024-03-22 21:50:00;Яндекс;Планшет;;17;
aa59fd5b-74e7-41f1-9190-1568f2b5edd5;2;97086e45-e46e-40f5-86ce-cfe225aaaf58;2024-03-22 21:50:00;Фейсбук;;True;;
ec40377c-4416-4eff-9018-a172298ebf3f;3;97086e45-e46e-40f5-86ce-cfe225aaaf58;2024-03-22 21:50:00;;;;;9718231
3d96b080-d879-445e-823b-0857a632ef91;4;97086e45-e46e-40f5-86ce-cfe225aaaf58;2024-03-22 21:50:00;;;;;8624683
1bdef17b-8766-4e39-977a-f53ee2ab3b12;1;598630f0-8164-49c7-a606-3b21f086b8eb;2024-03-22 21:50:00;Гугл;Телефон;;52;
